ID_adherent,num_workers,avg_days,std_days,min_days,max_days,avg_salary,std_salary,total_salary,full_time_ratio,cluster
47881,15,25.666666666666668,0.8997354108424375,23,26,5274.297333333333,2902.804462464991,79114.45999999999,0.8666666666666667,3
153433,1,18.0,0.0,18,18,2056.0,0.0,2056.0,0.0,0
17728,10,26.0,0.0,26,26,7510.0,4179.965443769974,75100.0,1.0,3
21445,7,22.285714285714285,6.343350474165466,13,26,3124.5914285714284,1571.5559120017392,21872.14,0.7142857142857143,1
51824,10,23.1,5.586690532964137,10,26,3123.437,617.7410940416526,31234.37,0.7,1
52771,40,25.425,2.540820582168137,14,26,5560.742000000001,9669.618729051397,222429.68000000005,0.95,3
4557,1,26.0,0.0,26,26,3216.81,0.0,3216.81,1.0,3
53163,2,22.0,5.656854249492381,18,26,2787.27,888.5220969677684,5574.54,0.5,1
48894,72,25.59722222222222,2.9771889673154526,1,26,30890.885138888883,22651.012298842903,2224143.7299999995,0.9722222222222222,3
45496,45,26.0,0.0,26,26,16385.556666666664,44124.90207391987,737350.0499999999,1.0,3
4007,481,23.32016632016632,5.982038111904669,0,26,7486.359563409564,11943.921073574973,3600938.95,0.6923076923076923,1
23852,2,26.0,0.0,26,26,3324.835,152.7704200753537,6649.67,1.0,3
51284,4,21.5,1.0,20,22,2450.0,100.0,9800.0,0.0,0
27783,4,26.0,0.0,26,26,8947.3,7731.335800205119,35789.2,1.0,3
30464,22,24.636363636363637,1.8399134178763374,20,26,3406.6663636363637,1125.4009420458008,74946.66,0.5,3
5698,5,18.4,10.430723848324238,0,26,2513.2,1767.8080212511766,12566.0,0.2,1
51209,5,26.0,0.0,26,26,6080.642000000001,1890.411682390902,30403.210000000003,1.0,3
482,288,25.28472222222222,2.8016003252607193,1,26,29966.928993055557,18567.148176599592,8630475.55,0.8541666666666666,3
51936,3,26.0,0.0,26,26,8746.15,6956.890028417871,26238.45,1.0,3
52993,3,26.0,0.0,26,26,2980.6666666666665,16.743157806499145,8942.0,1.0,3
49064,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
6852,12,24.416666666666668,5.484827557301445,7,26,5582.394166666666,4840.729440296554,66988.73,0.9166666666666666,1
45584,2,26.0,0.0,26,26,2970.05,0.0,5940.1,1.0,3
50584,8,26.0,0.0,26,26,6840.53625,6181.687619465687,54724.29,1.0,3
53071,65,24.26153846153846,6.315350651084533,0,26,3901.641692307692,1756.5029987712528,253606.71,0.9076923076923077,1
48986,14,24.214285714285715,3.886437392316465,13,26,3258.43,891.6812865247659,45618.02,0.7857142857142857,1
4445,20,23.45,5.614595640874445,0,26,3344.0119999999997,2748.7482178747246,66880.23999999999,0.2,1
50302,2,24.0,0.0,24,24,2741.59,0.0,5483.18,0.0,0
6124,344,18.613372093023255,3.5855144624263464,0,26,2603.8942441860463,2176.9198410136382,895739.6199999999,0.06686046511627906,0
38631,3,26.0,0.0,26,26,3833.3333333333335,763.7626158259734,11500.0,1.0,3
45652,12,26.0,0.0,26,26,3800.669166666666,1138.9081712480624,45608.02999999999,1.0,3
6474,4,26.0,0.0,26,26,3597.5775000000003,661.0350000000001,14390.310000000001,1.0,3
7266,10,26.0,0.0,26,26,4818.892000000001,3393.658764299479,48188.920000000006,1.0,3
204,36,26.0,0.0,26,26,7701.361111111111,2882.074779963488,277249.0,1.0,3
12602,5,24.0,4.47213595499958,16,26,3773.496,1518.978439767991,18867.48,0.8,1
23036,19,25.157894736842106,3.2190950746157228,12,26,5038.122105263157,2263.9225168660478,95724.31999999999,0.8947368421052632,3
21681,2,26.0,0.0,26,26,4500.0,707.1067811865476,9000.0,1.0,3
2017,46,25.08695652173913,3.993472935548271,0,26,3660.2652173913048,838.213591498118,168372.2,0.8913043478260869,1
53768,4,26.0,0.0,26,26,5855.200000000001,896.2607395916289,23420.800000000003,1.0,3
25842,6,22.5,3.987480407475377,18,26,2779.5866666666666,655.6442615219528,16677.52,0.5,1
3605,22,19.136363636363637,10.758365314601669,0,26,5464.875909090909,4535.765696945471,120227.27,0.6363636363636364,1
15864,1,18.0,0.0,18,18,2080.0,0.0,2080.0,0.0,0
46768,145,9.144827586206896,10.370215972213154,0,26,1585.8569655172414,1910.1540695605638,229949.26,0.0896551724137931,0
49780,3,26.0,0.0,26,26,3000.0,0.0,9000.0,1.0,3
48192,17,26.0,0.0,26,26,4763.117647058823,1117.0104264314714,80973.0,1.0,3
46865,1,15.0,0.0,15,15,4000.0,0.0,4000.0,0.0,0
366,12842,23.632611742719202,5.561912416600894,1,26,4333.511102631988,6007.1565230511305,55650949.58,0.7678710481233453,1
3908,30,25.6,1.5222487902147745,20,26,3307.1200000000003,594.8310953539669,99213.6,0.9333333333333333,3
49870,1,26.0,0.0,26,26,3415.67,0.0,3415.67,1.0,3
50730,13,24.0,7.211102550927978,0,26,3543.9438461538466,1211.3381028057256,46071.270000000004,0.9230769230769231,1
52187,2,26.0,0.0,26,26,2980.0,0.0,5960.0,1.0,3
46795,375,25.498666666666665,2.595630498108205,0,26,6744.8943733333335,9288.981878673932,2529335.39,0.9466666666666667,3
51122,12,20.666666666666668,2.4618298195866544,18,26,2541.1216666666664,804.9634712867787,30493.46,0.08333333333333333,0
53795,19,25.94736842105263,0.2294157338705618,25,26,14360.082105263158,19452.970643035358,272841.56,0.9473684210526315,3
45260,16,17.5625,4.09827199357648,10,26,2765.13875,2089.9874144018986,44242.22,0.125,0
17041,2,26.0,0.0,26,26,4180.7,1669.761953093913,8361.4,1.0,3
52018,2,26.0,0.0,26,26,3000.0,0.0,6000.0,1.0,3
19646,20,23.4,8.002631146264202,0,26,12722.9155,8523.139657601765,254458.30999999997,0.9,1
3767,87,25.54022988505747,2.9006999864954395,0,26,4406.444367816092,4402.398672312974,383360.66000000003,0.9540229885057471,3
18504,4,26.0,0.0,26,26,3164.0,215.22856068220437,12656.0,1.0,3
40011,18,21.555555555555557,4.368634491492901,16,26,4316.875555555555,3638.787568875465,77703.76,0.4444444444444444,1
859,144,24.868055555555557,3.224136525111232,0,26,5426.942361111111,6400.807048894288,781479.7,0.8333333333333334,3
50029,1,26.0,0.0,26,26,3564.06,0.0,3564.06,1.0,3
50579,1,26.0,0.0,26,26,7000.0,0.0,7000.0,1.0,3
39658,1,26.0,0.0,26,26,2971.0,0.0,2971.0,1.0,3
18382,47,25.085106382978722,2.1852249633871894,16,26,3856.798510638297,1658.7989764310212,181269.52999999997,0.8085106382978723,3
14332,6,26.0,0.0,26,26,3890.138333333334,1295.8949699789202,23340.83,1.0,3
28904,14,25.928571428571427,0.26726124191242434,25,26,9537.224285714286,3941.801383277827,133521.14,0.9285714285714286,3
53113,4,24.0,4.0,18,26,2750.0,500.0,11000.0,0.75,1
52701,2,23.0,4.242640687119285,20,26,4199.4400000000005,2546.3763718665,8398.880000000001,0.5,1
4527,265,25.68679245283019,1.9217690059068069,9,26,25863.055622641506,34995.99421294044,6853709.739999999,0.9622641509433962,3
1399,32,26.0,0.0,26,26,11405.799375,5570.0410145388305,364985.58,1.0,3
52251,20,26.0,0.0,26,26,4543.520000000001,2225.677558667898,90870.40000000002,1.0,3
49456,2,18.5,10.606601717798213,11,26,2975.0,2510.2290732122437,5950.0,0.5,1
9385,107,20.850467289719628,8.641501156188692,0,26,3159.0850467289715,2375.6466426985426,338022.1,0.6542056074766355,1
1939,99,25.545454545454547,2.7931137159191453,0,26,6098.908080808081,8733.744339011631,603791.9,0.9494949494949495,3
153443,3,26.0,0.0,26,26,4089.366666666667,1660.0780714572834,12268.1,1.0,3
35227,1184,25.1410472972973,3.8381724991212214,0,26,6505.638876689189,8978.940922455511,7702676.43,0.9087837837837838,1
10201,16,25.4375,2.25,17,26,4065.9775,1723.686659740298,65055.64,0.9375,3
1558,32,6.78125,2.432765252586765,2,11,902.3500000000001,336.4601825169731,28875.200000000004,0.0,0
51435,2,1.0,0.0,1,1,115.0,0.0,230.0,0.0,0
6551,43,3.86046511627907,8.245002513352118,0,26,694.4127906976744,1580.3657548074802,29859.75,0.06976744186046512,0
30708,67,25.686567164179106,1.6896203197659758,13,26,5631.468059701493,6314.1336754574795,377308.36000000004,0.9402985074626866,3
321,9816,20.285656071719643,7.880041919919852,0,26,3310.9371678891607,2692.7088734167774,32500159.240000002,0.4699470252648737,1
9544,4,26.0,0.0,26,26,9859.9,8256.764127267614,39439.6,1.0,3
671,41,25.804878048780488,0.6008124580566697,24,26,5299.263902439025,4548.429167957812,217269.82,0.9024390243902439,3
49297,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
18543,10,14.6,10.243697249203207,0,26,1970.4299999999998,1778.7437066649034,19704.3,0.1,0
15941,2,20.0,0.0,20,20,2694.0,291.3279938488576,5388.0,0.0,0
27020,541,25.399260628465804,2.9394379987701185,0,26,11623.826044362293,16307.907097154817,6288489.890000001,0.866913123844732,3
45918,2,26.0,0.0,26,26,4309.5,1683.6212460051697,8619.0,1.0,3
50918,18,25.27777777777778,2.420635685968256,16,26,25375.191666666666,21956.85913977124,456753.44999999995,0.8888888888888888,3
42911,2,24.0,2.8284271247461903,22,26,3217.5,1106.6221125569468,6435.0,0.5,1
16344,2,16.0,0.0,16,16,1965.7649999999999,193.9523190116581,3931.5299999999997,0.0,0
26362,10,26.0,0.0,26,26,3782.947,974.3828240144858,37829.47,1.0,3
35029,82,26.0,0.0,26,26,34268.51012195123,21600.22640243873,2810017.8300000005,1.0,3
28943,96,22.322916666666668,8.340762039736463,0,26,5459.859791666667,4157.246435091883,524146.54,0.8125,1
31353,2,26.0,0.0,26,26,2985.075,21.10713741841838,5970.15,1.0,3
14375,9,26.0,0.0,26,26,3267.1144444444444,181.88073716800733,29404.03,1.0,3
52389,6,26.0,0.0,26,26,29994.15166666667,37879.52990422422,179964.91,1.0,3
43325,10,26.0,0.0,26,26,4613.686,1246.3536480041823,46136.85999999999,1.0,3
8080,124,25.741935483870968,2.3611729472575163,0,26,14065.959758064515,16583.38985050513,1744179.0099999998,0.967741935483871,3
22187,482,24.896265560165975,4.636655292724655,0,26,4253.217966804979,3137.410883846321,2050051.06,0.9024896265560166,1
49411,2,26.0,0.0,26,26,3300.0,0.0,6600.0,1.0,3
36795,3,23.333333333333332,4.618802153517007,18,26,2693.3333333333335,531.1622476544558,8080.0,0.6666666666666666,1
151813,9,21.11111111111111,3.7896056669673577,18,26,2418.2322222222224,442.65432268808183,21764.09,0.2222222222222222,0
7095,16,26.0,0.0,26,26,3148.7925,497.97274446834274,50380.68,1.0,3
38192,1,26.0,0.0,26,26,3415.56,0.0,3415.56,1.0,3
5622,3,26.0,0.0,26,26,3000.0,0.0,9000.0,1.0,3
52746,2,26.0,0.0,26,26,3673.1,595.2424884028359,7346.2,1.0,3
53154,27,25.444444444444443,2.516611478423583,13,26,12533.479259259262,19238.603916926415,338403.94000000006,0.9259259259259259,3
24891,7,21.142857142857142,8.315218406202998,8,26,7372.312857142858,5281.596891123348,51606.19,0.7142857142857143,1
1673,7,18.571428571428573,12.686700948330932,0,26,3402.0042857142857,2478.2758639550007,23814.03,0.7142857142857143,1
28281,3,20.666666666666668,4.618802153517007,18,26,2993.3333333333335,1304.8116083685543,8980.0,0.3333333333333333,1
3594,43,24.441860465116278,2.9220208726267587,14,26,5248.333488372093,2131.4418432610846,225678.34,0.5348837209302325,1
23768,74,25.89189189189189,0.9299811099505544,18,26,3235.639189189189,778.633985802,239437.3,0.9864864864864865,3
1983,14,26.0,0.0,26,26,7153.114285714286,6581.2878724289385,100143.6,1.0,3
46036,8,26.0,0.0,26,26,3217.75375,244.44374105521987,25742.03,1.0,3
52374,4,19.5,13.0,0,26,5000.0,4396.96865275764,20000.0,0.75,1
2219,26,25.03846153846154,4.9029033784545994,1,26,9774.101923076923,8558.409869889625,254126.65000000002,0.9615384615384616,1
36907,1,26.0,0.0,26,26,5000.0,0.0,5000.0,1.0,3
13921,2,26.0,0.0,26,26,3564.06,210.0107140124046,7128.12,1.0,3
195,27,26.0,0.0,26,26,19089.932592592595,28182.954634737398,515428.18000000005,1.0,3
11066,8,21.75,1.6690459207925603,20,24,2891.5474999999997,361.5024911888081,23132.379999999997,0.0,0
49023,7,25.428571428571427,1.511857892036909,22,26,2937.6071428571427,86.2553690530404,20563.25,0.8571428571428571,3
48631,7,18.285714285714285,3.401680257083045,17,26,2102.8571428571427,391.1932295645502,14720.0,0.14285714285714285,0
713,503,25.508946322067594,2.9109320468837967,0,26,15492.823399602386,16176.36090453943,7792890.17,0.9622266401590457,3
4824,14,26.0,0.0,26,26,5816.729999999999,4351.586899184463,81434.21999999999,1.0,3
46940,34,25.235294117647058,4.458963213705229,0,26,3872.1597058823536,1195.0255854785685,131653.43000000002,0.9705882352941176,1
243,2623,21.621044605413648,5.503667674470117,0,26,6648.553530308806,10242.562969781819,17439155.91,0.47960350743423563,1
24078,7,20.142857142857142,4.0178174601214955,17,26,2338.5685714285714,525.0117464536253,16369.980000000001,0.2857142857142857,0
51557,9,24.0,0.0,24,24,2700.0,0.0,24300.0,0.0,0
38676,10,26.0,0.0,26,26,3224.078,125.08476288767808,32240.78,1.0,3
50345,41,24.536585365853657,3.131274189332593,16,26,4471.480975609757,1413.5656385039304,183330.72,0.7804878048780488,3
16226,12,26.0,0.0,26,26,4030.7966666666666,900.2372724235572,48369.56,1.0,3
17164,129,22.48062015503876,5.166146979365095,0,26,3755.0821705426356,2308.3361342286953,484405.6,0.4108527131782946,1
3642,8,26.0,0.0,26,26,4493.125,1149.0988316937755,35945.0,1.0,3
51198,10,26.0,0.0,26,26,3187.2400000000002,638.4992685978583,31872.4,1.0,3
127412,3,16.0,10.0,6,26,1838.6433333333334,1125.9847389877598,5515.93,0.3333333333333333,1
2050,2004,25.847804391217565,1.8290085459802463,1,26,30926.22405688623,38461.22792414783,61976153.010000005,0.9910179640718563,3
5059,2,26.0,0.0,26,26,9000.0,8485.28137423857,18000.0,1.0,3
22221,84,25.202380952380953,2.3221290703558775,13,26,19358.87535714286,20079.346995912707,1626145.5300000003,0.7976190476190477,3
37221,14,25.071428571428573,3.474396144861517,13,26,4825.679285714286,4069.507778333251,67559.51000000001,0.9285714285714286,3
37771,10,24.2,1.5491933384829668,21,26,3637.299,1316.0086238188394,36372.99,0.3,1
8676,2,26.0,0.0,26,26,4500.0,2121.3203435596424,9000.0,1.0,3
121284,7,26.0,0.0,26,26,3498.5714285714284,754.1093769347735,24490.0,1.0,3
22881,6,25.0,2.449489742783178,20,26,4383.163333333333,1535.563863493364,26298.98,0.8333333333333334,3
51445,5,22.8,4.381780460041329,18,26,2640.0,492.9503017546495,13200.0,0.6,1
50707,3,26.0,0.0,26,26,3224.1733333333336,229.6104898155424,9672.52,1.0,3
49847,39,25.307692307692307,3.1884152651174538,8,26,5152.689230769231,4486.108486487912,200954.88,0.9487179487179487,3
38234,8,19.5,12.03566129704317,0,26,3464.7375,2446.9697792444667,27717.9,0.75,1
45968,46,25.543478260869566,3.096281079252839,5,26,4100.297391304348,1227.675626100776,188613.68,0.9782608695652174,3
49378,8,22.25,4.166190448976482,17,26,2774.375,769.0552529843725,22195.0,0.5,1
14583,275,18.341818181818184,9.6659287791656,0,26,3420.597636363637,3854.2313312175856,940664.3500000001,0.5309090909090909,1
17526,12,26.0,0.0,26,26,8273.351666666667,4272.781693863513,99280.22,1.0,3
4759,3,26.0,0.0,26,26,2970.0500000000006,5.569494857771083e-13,8910.150000000001,1.0,3
18063,1,26.0,0.0,26,26,3268.1,0.0,3268.1,1.0,3
50698,1,26.0,0.0,26,26,3119.55,0.0,3119.55,1.0,3
3750,23,21.217391304347824,1.7309094230577287,19,24,2939.046086956522,225.91486221662288,67598.06,0.0,0
27926,127,18.921259842519685,4.450087031809172,0,26,2674.111338582677,1070.8690685238837,339612.13999999996,0.1732283464566929,0
31983,1,22.0,0.0,22,22,2890.09,0.0,2890.09,0.0,0
24983,2,21.0,7.0710678118654755,16,26,2400.0,848.5281374238571,4800.0,0.5,1
1891,1,21.0,0.0,21,21,2756.41,0.0,2756.41,0.0,0
47959,93,25.795698924731184,0.8667673548875912,22,26,6042.6721505376345,8000.284722403683,561968.51,0.946236559139785,3
2834,12,26.0,0.0,26,26,4289.399166666667,1068.0518798469934,51472.79,1.0,3
37068,30,22.166666666666668,4.410671489524668,14,26,3066.993666666667,1019.475334113289,92009.81000000001,0.5333333333333333,1
3519,42,25.238095238095237,3.405945474618514,5,26,15026.469761904762,19871.09934709709,631111.73,0.9047619047619048,3
4040,41,18.926829268292682,6.182193154142141,0,26,2718.3765853658533,1132.6582562838842,111453.43999999999,0.3902439024390244,1
53124,12,26.0,0.0,26,26,9418.009166666667,5784.25398159907,113016.11,1.0,3
51793,8,26.0,0.0,26,26,3248.495,147.17209867556895,25987.96,1.0,3
45181,5,26.0,0.0,26,26,6745.242,5985.411177255912,33726.21,1.0,3
52736,8,25.25,1.4880476182856899,22,26,5737.016250000001,1360.3195096104394,45896.130000000005,0.75,3
4510,137,22.56934306569343,7.8175853994074656,0,26,5569.09394160584,7585.015715107354,762965.8700000001,0.7883211678832117,1
44863,13,20.0,0.0,20,20,2285.0,0.0,29705.0,0.0,0
48723,52,25.903846153846153,0.6933752452815365,21,26,5652.736538461539,393.71657668481555,293942.3,0.9807692307692307,3
153474,27,24.74074074074074,4.25705380780031,10,26,5261.127037037038,2691.288052005546,142050.43000000002,0.8518518518518519,1
6907,153,24.751633986928105,2.45828632478537,12,26,3713.3645098039215,928.777948897977,568144.77,0.5816993464052288,1
23248,175,25.062857142857144,3.4091733681623166,0,26,5609.768171428571,7416.419841490664,981709.4299999999,0.9085714285714286,3
15125,5,24.4,3.577708763999663,18,26,6140.0,3443.1399187369657,30700.0,0.8,1
30103,8,26.0,0.0,26,26,3205.75,556.5846746003702,25646.0,1.0,3
17792,4,26.0,0.0,26,26,4027.5375000000004,1815.975,16110.150000000001,1.0,3
1603,18,21.833333333333332,1.9174124721184262,21,26,2608.488333333333,317.23034387260213,46952.78999999999,0.16666666666666666,0
27844,5,26.0,0.0,26,26,4440.990000000001,1525.496664516183,22204.950000000004,1.0,3
7548,1,26.0,0.0,26,26,3752.45,0.0,3752.45,1.0,3
19195,6,17.0,3.521363372331802,10,20,2215.44,458.90407468228045,13292.640000000001,0.0,0
1353,311,26.0,0.0,26,26,36807.29064308682,30754.232457313574,11447067.39,1.0,3
36687,9,23.333333333333332,4.0,18,26,3464.4444444444443,1222.7746226422014,31180.0,0.6666666666666666,1
6865,2,26.0,0.0,26,26,3000.0,0.0,6000.0,1.0,3
53046,214,25.845794392523363,1.7521431745168454,1,26,11277.432383177571,4839.03554596144,2413370.5300000003,0.985981308411215,3
5260,39,26.0,0.0,26,26,40611.234102564114,21437.839568303385,1583838.1300000004,1.0,3
18618,5,26.0,0.0,26,26,7362.186,6223.852535004344,36810.93,1.0,3
4472,103,25.436893203883496,1.2960717641760955,20,26,5817.268640776697,3755.16298539419,599178.6699999998,0.7961165048543689,3
47654,22,18.681818181818183,7.006027089900209,0,26,2861.6813636363636,1400.5710354514943,62956.99,0.22727272727272727,1
47304,27,26.0,0.0,26,26,4243.175185185186,1620.0642817573398,114565.73000000001,1.0,3
50665,2,8.0,11.313708498984761,0,16,923.0,1305.3191180703668,1846.0,0.0,0
51077,4,26.0,0.0,26,26,4079.0975,1260.3163619339127,16316.39,1.0,3
131558,6,26.0,0.0,26,26,4129.036666666667,1571.117021939062,24774.22,1.0,3
38356,1,26.0,0.0,26,26,5467.38,0.0,5467.38,1.0,3
7251,1,26.0,0.0,26,26,7030.01,0.0,7030.01,1.0,3
45335,2,22.0,5.656854249492381,18,26,2430.0,664.6803743153547,4860.0,0.5,1
52582,9,26.0,0.0,26,26,3390.8633333333332,553.317664163182,30517.77,1.0,3
11960,76,25.657894736842106,2.982404540317303,0,26,9560.509736842105,6721.260597181449,726598.74,0.9868421052631579,3
46390,13,22.692307692307693,4.1509961733021665,13,26,2872.373076923077,909.8613832464135,37340.85,0.5384615384615384,1
893,10,26.0,0.0,26,26,11684.853,8676.43039507742,116848.53,1.0,3
49385,5,23.2,1.7888543819998317,22,26,3559.8559999999998,1065.198726402731,17799.28,0.2,0
23001,86,25.790697674418606,1.3729854038876907,14,26,3998.4776744186047,1431.528309009537,343869.08,0.9651162790697675,3
8244,1,26.0,0.0,26,26,6668.64,0.0,6668.64,1.0,3
5579,82,25.76829268292683,1.5736940930385164,13,26,5815.3624390243895,3735.4841111644255,476859.72,0.975609756097561,3
54756,2,26.0,0.0,26,26,3682.5,166.17009357883867,7365.0,1.0,3
121279,2,20.0,2.8284271247461903,18,22,2285.4,323.2043675447471,4570.8,0.0,0
16706,8,26.0,0.0,26,26,2970.05,0.0,23760.4,1.0,3
26720,15,26.0,0.0,26,26,3788.2439999999997,737.0059886827825,56823.659999999996,1.0,3
9408,8,22.875,2.5877458475338284,21,26,3240.45625,1431.5577030028464,25923.65,0.375,1
3803,8,26.0,0.0,26,26,4181.75875,2181.017841097117,33454.07,1.0,3
19922,31,18.741935483870968,8.358499633847707,0,26,2446.3077419354836,1271.5214692373063,75835.54,0.2903225806451613,1
13529,382,25.641361256544503,2.61424850673725,0,26,7532.88332460733,11752.11329700569,2877561.43,0.9738219895287958,3
29904,40,25.075,4.22075154323772,0,26,12719.181,18535.430477261623,508767.24,0.9,3
15662,29,25.82758620689655,0.4682006222337797,24,26,5982.869655172412,2343.9761224245235,173503.21999999997,0.8620689655172413,3
38658,3,10.333333333333334,1.5275252316519468,9,12,1154.0,201.3131888376914,3462.0,0.0,0
21918,46,25.543478260869566,3.0962810792528392,5,26,6092.2513043478275,2588.478837431237,280243.56000000006,0.9782608695652174,3
51579,385,25.22077922077922,3.6479995110882935,0,26,17913.210649350647,15002.721731550682,6896586.1,0.9168831168831169,3
34227,12,23.833333333333332,7.505553499465135,0,26,6455.579166666666,6458.901456260272,77466.95,0.9166666666666666,1
23490,1522,22.316688567674113,5.232488160900625,1,26,6745.9206504599215,5218.357223723241,10267291.23,0.33705650459921155,1
36490,3,26.0,0.0,26,26,7195.293333333334,4959.360045220888,21585.88,1.0,3
60872,1,26.0,0.0,26,26,2970.0,0.0,2970.0,1.0,3
53251,8,24.0,3.2071349029490928,18,26,3343.96375,818.6656124439418,26751.71,0.625,1
952,176,25.1875,3.7938389904836876,0,26,9112.65159090909,12447.887550231704,1603826.68,0.9090909090909091,3
4665,2,26.0,0.0,26,26,9624.0,0.0,19248.0,1.0,3
22822,5,19.6,3.577708763999663,18,26,2239.8,408.7532262869616,11199.0,0.2,0
52443,4,26.0,0.0,26,26,5508.75,2017.4752167003192,22035.0,1.0,3
52113,813,21.84870848708487,7.359554557218739,0,26,3286.9206027060272,1986.8059823363585,2672266.45,0.6617466174661747,1
51260,139,25.58992805755396,2.667064145124198,0,26,4464.501870503597,2836.185407067333,620565.76,0.9496402877697842,3
52795,9,19.77777777777778,3.527668414752787,18,26,2720.875555555556,1417.4696381149677,24487.88,0.2222222222222222,0
53187,2,26.0,0.0,26,26,3790.4750000000004,1160.0581720112143,7580.950000000001,1.0,3
44730,12,26.0,0.0,26,26,6776.605833333334,4879.51050606226,81319.27,1.0,3
12422,90,25.58888888888889,2.76776973633254,5,26,4889.404666666666,2102.623046553834,440046.42,0.9777777777777777,3
48780,22,25.227272727272727,1.998375964003394,20,26,4626.204545454545,2440.7414498910885,101776.5,0.8636363636363636,3
37154,1,26.0,0.0,26,26,5236.58,0.0,5236.58,1.0,3
9641,1,26.0,0.0,26,26,8090.4,0.0,8090.4,1.0,3
5901,4,25.5,1.0,24,26,3684.4175,946.814702159298,14737.67,0.75,3
28330,1,26.0,0.0,26,26,5000.0,0.0,5000.0,1.0,3
41011,5,26.0,0.0,26,26,38374.686,28912.260359233074,191873.43,1.0,3
53548,28,25.428571428571427,3.0237157840738185,10,26,4667.030714285715,1632.1974130372212,130676.86000000002,0.9642857142857143,3
2767,1,10.0,0.0,10,10,1142.3,0.0,1142.3,0.0,0
7489,9,20.0,0.0,20,20,2310.7733333333335,76.17999999999999,20796.960000000003,0.0,0
8461,1,10.0,0.0,10,10,1256.96,0.0,1256.96,0.0,0
416,58,25.724137931034484,2.1009029257555607,10,26,28398.800000000003,18557.071057631816,1647130.4000000001,0.9827586206896551,3
50040,2,26.0,0.0,26,26,3550.0,0.0,7100.0,1.0,3
48912,17,26.0,0.0,26,26,10065.318823529411,7311.832019706896,171110.41999999998,1.0,3
4181,147,25.79591836734694,1.7592759076727742,9,26,6464.506666666666,6385.835006036379,950282.48,0.9863945578231292,3
6959,7,26.0,0.0,26,26,3370.285714285714,405.55587953890085,23592.0,1.0,3
114864,1,18.0,0.0,18,18,2358.49,0.0,2358.49,0.0,0
32247,5,26.0,0.0,26,26,7138.2,3409.552199336447,35691.0,1.0,3
16123,9,25.22222222222222,0.4409585518440985,25,26,3088.4444444444443,516.8034227612834,27796.0,0.2222222222222222,3
52898,34,24.88235294117647,1.821832342390201,17,26,3760.2532352941175,712.8174987722189,127848.61,0.29411764705882354,1
589,189,25.73015873015873,1.9748930690660664,0,26,12247.828677248675,19162.62992988997,2314839.6199999996,0.9259259259259259,3
17731,1,20.0,0.0,20,20,2284.66,0.0,2284.66,0.0,0
52768,131,24.580152671755727,4.301974856832584,3,26,6385.089999999999,18544.889277207843,836446.7899999999,0.8320610687022901,1
2605,6829,23.55967198711378,5.882999715866975,0,26,7650.888598623517,5523.953455211766,52247918.24,0.6851662029579734,1
2083,392,25.301020408163264,3.4241804484909912,0,26,8992.834770408163,16350.678667329606,3525191.23,0.9081632653061225,3
45759,114,24.236842105263158,2.9935110695504688,11,26,5150.4523684210535,7370.838368570184,587151.5700000001,0.6491228070175439,1
49819,1,18.0,0.0,18,18,2000.0,0.0,2000.0,0.0,0
1576,2,26.0,0.0,26,26,9872.77,9412.920618341577,19745.54,1.0,3
14442,3,26.0,0.0,26,26,3267.263333333334,148.51500002805562,9801.79,1.0,3
49986,2,17.0,0.0,17,17,1940.0,0.0,3880.0,0.0,0
52071,69,23.014492753623188,4.716967974374031,6,26,2992.0289855072465,840.1441572907818,206450.0,0.43478260869565216,1
830,3,26.0,0.0,26,26,7958.333333333333,5796.245192651302,23875.0,1.0,3
7852,2,20.5,7.7781745930520225,15,26,2450.0,1060.6601717798212,4900.0,0.5,1
13084,2,25.0,1.4142135623730951,24,26,3072.915,274.7039134231617,6145.83,0.5,3
49326,27,25.37037037037037,3.2716515254078793,9,26,15717.067037037039,18246.28286299449,424360.81000000006,0.9629629629629629,3
46993,101,16.762376237623762,5.257658252209789,0,26,2358.1418811881194,1326.2984615814896,238172.33000000005,0.16831683168316833,0
290,4,24.5,1.0,24,26,4294.785000000001,2125.6955302441597,17179.140000000003,0.25,1
50936,10,24.9,3.4785054261852175,15,26,3696.0869999999995,1299.5226332520892,36960.869999999995,0.9,3
45936,33,25.545454545454547,1.1481209945740989,22,26,8728.93878787879,8262.624349060034,288054.98000000004,0.8484848484848485,3
44509,15,24.133333333333333,0.5163977794943222,24,26,3606.6666666666665,1169.5338916891308,54100.0,0.06666666666666667,0
38628,7,24.857142857142858,1.9518001458970666,22,26,3431.4300000000003,1188.9447061575236,24020.010000000002,0.7142857142857143,3
28096,202,25.366336633663366,2.8467412539096344,0,26,4457.659306930694,5348.19446288803,900447.18,0.9306930693069307,3
131576,1,26.0,0.0,26,26,2971.0,0.0,2971.0,1.0,3
51059,4,23.75,2.6299556396765835,21,26,4264.8949999999995,1292.7455904005242,17059.579999999998,0.5,1
29684,610,25.50655737704918,2.848233909767322,0,26,4762.522393442623,3021.1177200004954,2905138.66,0.9262295081967213,3
14550,344,22.546511627906977,6.729088288557349,1,26,2849.700261627907,1152.8966805678483,980296.89,0.6918604651162791,1
25364,152,21.730263157894736,8.548242834608079,0,26,4508.4298684210535,5653.738544137049,685281.3400000001,0.6973684210526315,1
